train_acc,train_loss,val_acc,val_loss,train_jac,val_jac
0.9134003351269707,0.34337696,0.8965527725856698,0.33414945,0.00014136518556909995,0.0015999999643046645
0.913515293118097,0.2857374,0.896397445482866,0.30496138,7.682307560189152e-14,0.0015999999643032808
0.9134367742849052,0.261743,0.8961428037383176,0.27975726,4.24737392117627e-05,0.0023193543357774614
0.9136210941187578,0.2404458,0.8978803115264797,0.2642484,0.016122474138242207,0.07614809766411781
0.91451378268668,0.22856972,0.8997680373831777,0.2595325,0.05001850053668022,0.0476495623588562
0.9189807419994336,0.2050917,0.9010694704049844,0.26431733,0.16026983195633598,0.08277920007705689
0.9230531719059755,0.19639681,0.9019932087227415,0.25267208,0.20539307532211146,0.05942638486623764
0.929003422071179,0.1802554,0.9120289096573209,0.21902704,0.27017346634106204,0.18128500491380692
0.9322795714150853,0.17391177,0.9134243613707166,0.22211015,0.2999480932273648,0.18451835930347443
0.9347615878410271,0.16925122,0.9225162616822429,0.19656377,0.3206179498723059,0.3145522665977478
0.9409728594354764,0.15304208,0.9211628037383177,0.20845099,0.37128577426527487,0.3725392770767212
0.9416441517983574,0.15157397,0.928027476635514,0.18422344,0.38278850371187384,0.41431325674057007
0.9464663220994995,0.13931802,0.9257473520249221,0.21142574,0.41800603834968625,0.3105941963195801
0.9498962522420467,0.1314912,0.9289622429906542,0.17780851,0.4497740517059962,0.36477962613105774
0.9545623760974229,0.119476385,0.9352573831775701,0.16902147,0.4921963445164941,0.4319812965393066
0.9481633389974512,0.13650133,0.9174412461059189,0.21078394,0.43460574542934244,0.36372836589813234
0.9450346691211177,0.14831078,0.9320460436137071,0.18062985,0.4080810835867217,0.41072980999946596
0.9559546870574909,0.11876853,0.9349822429906541,0.16868672,0.5021866045214913,0.4869954264163971
0.9582115784008307,0.11197548,0.9362011214953272,0.17045754,0.5262594981627031,0.43190040946006775
0.9603222411026149,0.10738881,0.9379647975077882,0.1648659,0.5428884842179038,0.4784739434719086
0.9619783583498538,0.102317445,0.9385062928348908,0.15898071,0.5602971554705591,0.5118877422809601
0.961940243557066,0.10184868,0.9391686604361371,0.16613618,0.5611179886442242,0.46970975399017334
0.964115642405362,0.09666174,0.9399538317757009,0.15742078,0.5830264524980024,0.4938322174549103
0.9644500613612762,0.09540637,0.9399834267912773,0.16223913,0.5850909727089333,0.4778949451446533
0.9653246955536675,0.093201265,0.9413910280373831,0.15761426,0.5943399974794099,0.5026969885826111
0.9656337439818747,0.09256445,0.9410292834890965,0.15792024,0.5985060252926566,0.505637184381485
0.966103842159917,0.091339216,0.9410560747663552,0.15861084,0.6024720646215208,0.4801687753200531
0.9663217454923063,0.09049057,0.9421649844236759,0.15201727,0.6057096340439536,0.5171723020076752
0.9664952091003493,0.08998807,0.9413201869158878,0.15771963,0.6066463752226396,0.49850751757621764
0.9667329604455773,0.089412436,0.9419289096573209,0.15515932,0.6080668351866982,0.5061934685707092
